fold,true_label,predicted_label,prediction_probability,site
4,0,1,0.5217719078063965,SBL
4,1,1,0.5203609466552734,SBL
5,1,1,0.6854742765426636,PITT
5,1,1,0.6754475235939026,PITT
5,1,1,0.6852346658706665,PITT
5,1,1,0.5179739594459534,PITT
5,0,0,0.3069482743740082,PITT
5,0,1,0.6871322393417358,PITT
5,0,1,0.6893830299377441,PITT
5,0,1,0.6790270805358887,PITT
5,1,0,0.3020181357860565,PITT
5,1,0,0.2560685873031616,PITT
5,0,0,0.49839192628860474,PITT
5,0,0,0.43622660636901855,OLIN
5,0,0,0.48775070905685425,OLIN
5,1,1,0.6115154027938843,OLIN
5,1,1,0.6855109930038452,OLIN
5,1,0,0.3672715723514557,OHSU
5,1,0,0.3927384614944458,OHSU
5,1,1,0.6707421541213989,SDSU
5,1,1,0.6490246653556824,SDSU
5,0,0,0.26996371150016785,SDSU
5,0,1,0.69172203540802,SDSU
5,0,1,0.5766147971153259,SDSU
5,0,0,0.34560880064964294,SDSU
5,0,1,0.6888211369514465,SDSU
5,0,1,0.6759465932846069,SDSU
5,1,0,0.18219394981861115,TRINITY
5,1,1,0.6783425211906433,TRINITY
5,1,1,0.5158595442771912,TRINITY
5,0,1,0.6754270195960999,TRINITY
5,0,0,0.1538621336221695,TRINITY
5,0,1,0.6621432304382324,TRINITY
5,1,1,0.5811665654182434,UM_1
5,1,1,0.6728770136833191,UM_1
5,1,1,0.6542574763298035,UM_1
5,1,0,0.3233228027820587,UM_1
5,1,0,0.1987423449754715,UM_1
5,1,0,0.3675294518470764,UM_1
5,1,1,0.6644226908683777,UM_1
5,1,1,0.6814468502998352,UM_1
5,1,0,0.34699565172195435,UM_1
5,0,0,0.33109739422798157,UM_1
5,0,1,0.6842659711837769,UM_1
5,0,1,0.6631998419761658,UM_1
5,0,0,0.2216821312904358,UM_1
5,0,1,0.5742918848991394,UM_1
5,0,0,0.22596128284931183,UM_1
5,0,0,0.16991230845451355,UM_1
5,0,1,0.5157509446144104,UM_1
5,0,0,0.36084312200546265,UM_1
5,0,0,0.27587461471557617,UM_1
5,0,0,0.24820978939533234,UM_1
5,0,0,0.20791688561439514,UM_2
5,1,1,0.5736492276191711,UM_2
5,1,1,0.6559778451919556,UM_2
5,1,1,0.6722165942192078,UM_2
5,0,0,0.3431140184402466,UM_2
5,0,0,0.4956326484680176,UM_2
5,0,1,0.6657869815826416,UM_2
5,0,1,0.6686262488365173,UM_2
5,0,1,0.6885031461715698,USM
5,0,1,0.6792278289794922,USM
5,0,1,0.6873031258583069,USM
5,0,1,0.6814665198326111,USM
5,0,1,0.6919432282447815,USM
5,0,1,0.6395316123962402,USM
5,0,1,0.6874346137046814,USM
5,1,1,0.6796414852142334,USM
5,1,1,0.688735842704773,USM
5,1,1,0.6718515157699585,USM
5,1,1,0.5921226143836975,USM
5,1,1,0.528286874294281,USM
5,1,1,0.687587559223175,USM
5,1,1,0.6943360567092896,USM
5,1,1,0.6856406927108765,USM
5,1,1,0.6821640729904175,USM
5,0,1,0.6657072901725769,YALE
5,0,1,0.5279580950737,YALE
5,0,1,0.6582314968109131,YALE
5,0,1,0.5470713973045349,YALE
5,0,1,0.6718466281890869,YALE
5,0,0,0.3581429123878479,YALE
5,0,1,0.6513887643814087,YALE
5,1,1,0.6633340120315552,YALE
5,1,1,0.663293182849884,YALE
5,1,1,0.6931846737861633,YALE
5,1,0,0.3644472360610962,CMU
5,1,0,0.22217680513858795,CMU
5,0,1,0.6753042936325073,LEUVEN_1
5,1,1,0.6572034358978271,LEUVEN_1
5,1,1,0.6474140882492065,LEUVEN_1
5,1,1,0.6694706678390503,LEUVEN_1
5,0,1,0.6749706864356995,LEUVEN_1
5,0,1,0.5971558690071106,LEUVEN_1
5,0,1,0.5812070369720459,LEUVEN_1
5,0,0,0.4694632291793823,LEUVEN_2
5,0,1,0.6428595185279846,LEUVEN_2
5,0,1,0.6433138251304626,LEUVEN_2
5,0,1,0.6701687574386597,LEUVEN_2
5,1,1,0.6587488055229187,LEUVEN_2
5,1,1,0.6703538298606873,LEUVEN_2
5,0,1,0.5706850290298462,KKI
5,0,1,0.5657185912132263,KKI
5,0,1,0.6641597151756287,KKI
5,1,1,0.6633504629135132,KKI
5,1,1,0.6868993043899536,KKI
5,0,1,0.6907004714012146,KKI
5,0,1,0.6925097703933716,KKI
5,0,1,0.6863721013069153,KKI
5,1,1,0.544860303401947,NYU
5,1,1,0.5373384952545166,NYU
5,1,1,0.6605302095413208,NYU
5,1,1,0.6869295239448547,NYU
5,1,1,0.6819875836372375,NYU
5,1,0,0.4396987557411194,NYU
5,1,1,0.5226989984512329,NYU
5,1,1,0.6820979714393616,NYU
5,1,1,0.6701421141624451,NYU
5,1,1,0.681350827217102,NYU
5,1,1,0.6931359767913818,NYU
5,1,1,0.6925508379936218,NYU
5,0,0,0.4700724184513092,NYU
5,0,1,0.6618990302085876,NYU
5,0,0,0.31840720772743225,NYU
5,0,1,0.6926074624061584,NYU
5,0,0,0.4838436245918274,NYU
5,0,1,0.6930703520774841,NYU
5,0,1,0.6786537170410156,NYU
5,0,0,0.19172371923923492,NYU
5,0,1,0.6685904264450073,NYU
5,0,1,0.6331592798233032,NYU
5,0,0,0.3217812180519104,NYU
5,0,1,0.6905295252799988,NYU
5,0,1,0.6929580569267273,NYU
5,0,1,0.6791794896125793,NYU
5,0,1,0.688545286655426,NYU
5,0,1,0.6837131381034851,NYU
5,0,0,0.2573336362838745,NYU
5,0,0,0.22751595079898834,NYU
5,1,1,0.6848502159118652,STANFORD
5,1,1,0.6690310835838318,STANFORD
5,1,1,0.6870576739311218,UCLA_1
5,1,1,0.6927610635757446,UCLA_1
5,1,1,0.698265790939331,UCLA_1
5,1,1,0.6655842065811157,UCLA_1
5,1,1,0.6662310361862183,UCLA_1
5,1,1,0.6916202306747437,UCLA_1
5,0,1,0.6997992396354675,UCLA_1
5,0,1,0.7011940479278564,UCLA_1
5,0,1,0.6001192927360535,UCLA_1
5,0,1,0.6996036767959595,UCLA_1
5,0,1,0.6997037529945374,UCLA_1
5,0,1,0.6973504424095154,UCLA_1
5,0,1,0.671466588973999,UCLA_1
5,1,1,0.6782239079475403,UCLA_2
5,1,1,0.6751140356063843,UCLA_2
5,1,1,0.6743444800376892,UCLA_2
5,1,0,0.21944059431552887,UCLA_2
5,0,1,0.6707236766815186,UCLA_2
5,0,1,0.6623868346214294,UCLA_2
5,1,1,0.670559287071228,MAX_MUN
5,1,1,0.647508442401886,MAX_MUN
5,0,0,0.2237197309732437,MAX_MUN
5,0,1,0.6110852360725403,MAX_MUN
5,1,1,0.6710672974586487,MAX_MUN
5,0,1,0.6743420958518982,MAX_MUN
5,0,1,0.5620197653770447,MAX_MUN
5,0,1,0.6191383004188538,MAX_MUN
5,1,0,0.18259531259536743,CALTECH
5,0,0,0.35983192920684814,CALTECH
5,0,0,0.1459730714559555,SBL
5,1,1,0.6402229070663452,SBL
5,1,0,0.3870582580566406,SBL
5,1,1,0.6913064122200012,SBL
5,1,1,0.6468109488487244,MAX_MUN
