fold,true_label,predicted_label,prediction_probability,site
4,1,1,0.8092859983444214,USM
4,1,0,0.3639181852340698,USM
4,1,1,0.924991250038147,USM
4,1,1,0.9836912155151367,USM
4,0,1,0.7750204205513,YALE
4,0,0,0.15929560363292694,YALE
4,0,0,0.15220166742801666,YALE
4,0,0,0.3680172860622406,YALE
4,1,0,0.10695047676563263,YALE
4,1,0,0.15103131532669067,YALE
4,1,1,0.8454432487487793,YALE
4,1,1,0.8718461394309998,YALE
5,1,0,0.017652980983257294,CALTECH
5,0,0,0.1249331459403038,CALTECH
5,0,0,0.24236226081848145,CALTECH
5,1,0,0.47139662504196167,CMU
5,0,0,0.44493532180786133,CMU
5,0,0,0.09500987827777863,KKI
5,0,0,0.12543563544750214,KKI
5,1,1,0.8024875521659851,KKI
5,1,1,0.5991135239601135,KKI
5,0,1,0.8227003216743469,KKI
5,0,1,0.8287563323974609,KKI
5,0,1,0.5352616906166077,LEUVEN_1
5,1,1,0.7375286221504211,LEUVEN_1
5,1,1,0.5135310292243958,LEUVEN_1
5,0,1,0.7027623653411865,LEUVEN_1
5,1,1,0.8582590818405151,LEUVEN_1
5,0,0,0.08513068407773972,LEUVEN_2
5,0,0,0.3187091052532196,LEUVEN_2
5,0,0,0.13696584105491638,LEUVEN_2
5,1,0,0.31316328048706055,LEUVEN_2
5,1,0,0.3054300844669342,LEUVEN_2
5,1,1,0.8886210918426514,MAX_MUN
5,1,1,0.7546219229698181,MAX_MUN
5,1,0,0.3130508363246918,MAX_MUN
5,0,1,0.6781197190284729,MAX_MUN
5,0,1,0.6643769145011902,MAX_MUN
5,0,1,0.7705801725387573,MAX_MUN
5,0,1,0.6319659948348999,MAX_MUN
5,0,1,0.7785285115242004,MAX_MUN
5,0,1,0.8951985836029053,MAX_MUN
5,1,1,0.831174910068512,NYU
5,1,1,0.8717180490493774,NYU
5,1,1,0.8415012359619141,NYU
5,1,0,0.2470683753490448,NYU
5,1,0,0.4356253743171692,NYU
5,1,1,0.8248109817504883,NYU
5,1,1,0.6993809938430786,NYU
5,1,0,0.07456100732088089,NYU
5,1,1,0.8858982920646667,NYU
5,1,0,0.4021800756454468,NYU
5,1,0,0.12256945669651031,NYU
5,1,0,0.13398344814777374,NYU
5,1,0,0.12831871211528778,NYU
5,1,1,0.8749833703041077,NYU
5,0,0,0.07795601338148117,NYU
5,0,0,0.06271135807037354,NYU
5,0,0,0.046731118112802505,NYU
5,0,1,0.507832944393158,NYU
5,0,0,0.07327625900506973,NYU
5,0,1,0.8230190873146057,NYU
5,0,0,0.07397497445344925,NYU
5,0,0,0.4666541516780853,NYU
5,0,0,0.22648930549621582,NYU
5,0,1,0.5425692200660706,NYU
5,0,1,0.8463762998580933,NYU
5,0,0,0.4766749441623688,NYU
5,0,1,0.7613162994384766,NYU
5,0,0,0.04582372307777405,NYU
5,0,0,0.22828102111816406,NYU
5,0,0,0.36119896173477173,NYU
5,0,0,0.17448192834854126,NYU
5,0,0,0.0712713897228241,NYU
5,0,0,0.05496906489133835,NYU
5,0,0,0.3647952973842621,NYU
5,1,1,0.7112593054771423,OHSU
5,1,0,0.3626517951488495,OHSU
5,0,0,0.227976992726326,OHSU
5,0,1,0.8281230330467224,OHSU
5,0,1,0.6647129058837891,OHSU
5,0,0,0.31795254349708557,OLIN
5,0,1,0.8820788860321045,OLIN
5,1,1,0.5025579929351807,OLIN
5,1,0,0.3442384898662567,OLIN
5,1,0,0.09961266815662384,OLIN
5,1,1,0.697415292263031,PITT
5,1,1,0.5107913017272949,PITT
5,1,1,0.8918015956878662,PITT
5,1,1,0.746033251285553,PITT
5,0,1,0.703944206237793,PITT
5,0,0,0.15404975414276123,PITT
5,0,0,0.05172251537442207,PITT
5,0,0,0.38875868916511536,PITT
5,0,0,0.49395665526390076,PITT
5,0,0,0.103500597178936,PITT
5,0,0,0.08203999698162079,SBL
5,0,0,0.4849339723587036,SBL
5,1,1,0.7675904631614685,SBL
5,1,0,0.3756285309791565,SBL
5,1,0,0.02854505367577076,SBL
5,1,0,0.3778591752052307,SDSU
5,0,0,0.08965779095888138,SDSU
5,0,0,0.23776981234550476,SDSU
5,0,0,0.11324315518140793,SDSU
5,0,0,0.31707701086997986,SDSU
5,1,1,0.8842708468437195,STANFORD
5,1,1,0.8945738673210144,STANFORD
5,0,1,0.5880380868911743,STANFORD
5,0,0,0.4907461106777191,STANFORD
5,0,1,0.6076120138168335,STANFORD
5,1,1,0.7629679441452026,TRINITY
5,1,1,0.8840984106063843,TRINITY
5,1,1,0.7182683348655701,TRINITY
5,0,1,0.7827938199043274,TRINITY
5,0,0,0.26563143730163574,TRINITY
5,0,0,0.14073002338409424,TRINITY
5,0,0,0.12180683761835098,TRINITY
5,0,0,0.49599549174308777,TRINITY
5,1,1,0.8925542831420898,UCLA_1
5,1,1,0.8975114822387695,UCLA_1
5,1,1,0.8776426911354065,UCLA_1
5,1,1,0.8592565655708313,UCLA_1
5,1,0,0.18248404562473297,UCLA_1
5,1,1,0.5183723568916321,UCLA_1
5,1,1,0.7789812684059143,UCLA_1
5,0,0,0.15050317347049713,UCLA_1
5,0,0,0.17832250893115997,UCLA_1
5,0,1,0.7269709706306458,UCLA_1
5,0,0,0.14219637215137482,UCLA_1
5,0,1,0.7116838097572327,UCLA_1
5,1,1,0.6438062787055969,UCLA_2
5,1,1,0.7404215335845947,UCLA_2
5,0,0,0.28391197323799133,UCLA_2
5,0,0,0.16636402904987335,UCLA_2
5,1,1,0.853022575378418,UM_1
5,1,0,0.11531013995409012,UM_1
5,1,0,0.09920555353164673,UM_1
5,1,0,0.10925396531820297,UM_1
5,1,0,0.118466317653656,UM_1
5,1,0,0.10212831944227219,UM_1
5,0,1,0.8984176516532898,UM_1
5,0,1,0.7217976450920105,UM_1
5,0,0,0.08808320015668869,UM_1
5,0,0,0.1388256698846817,UM_1
5,0,0,0.11463604122400284,UM_1
5,0,0,0.12122257053852081,UM_1
5,0,0,0.2172621786594391,UM_1
5,0,1,0.6881493330001831,UM_1
5,0,0,0.07608655095100403,UM_1
5,0,1,0.8222863078117371,UM_1
5,0,0,0.34398454427719116,UM_1
5,0,0,0.46536368131637573,UM_2
5,1,0,0.13261893391609192,UM_2
5,1,1,0.8339384198188782,UM_2
5,0,0,0.08791443705558777,UM_2
5,0,1,0.8328297138214111,UM_2
5,0,1,0.8467853665351868,UM_2
5,0,0,0.46020185947418213,USM
5,0,1,0.5001915693283081,USM
5,0,0,0.1846134215593338,USM
5,0,0,0.14925453066825867,USM
5,1,0,0.11977642774581909,USM
5,1,1,0.6989309191703796,USM
5,1,0,0.13963353633880615,USM
5,1,1,0.7982360124588013,USM
5,1,0,0.34930160641670227,USM
5,1,1,0.8083129525184631,USM
5,1,1,0.8747263550758362,USM
5,1,1,0.7700862288475037,USM
5,1,1,0.8061830401420593,USM
5,0,0,0.08690513670444489,YALE
5,0,0,0.40680554509162903,YALE
5,0,0,0.19614657759666443,YALE
5,1,0,0.020552244037389755,YALE
5,1,0,0.12221253663301468,YALE
5,1,0,0.08460633456707001,YALE
5,1,1,0.707285463809967,YALE
5,1,1,0.8487706780433655,YALE
