fold,true_label,predicted_label,prediction_probability,site
4,0,1,0.5746176242828369,SBL
4,1,1,0.5423831343650818,SBL
5,1,1,0.7088297605514526,PITT
5,1,0,0.40085989236831665,PITT
5,1,0,0.4066304862499237,PITT
5,1,0,0.33695653080940247,PITT
5,0,0,0.337088018655777,PITT
5,0,0,0.31937405467033386,PITT
5,0,1,0.5796793103218079,PITT
5,0,0,0.3861738443374634,PITT
5,1,0,0.3308083117008209,PITT
5,1,0,0.32745063304901123,PITT
5,0,0,0.3487555980682373,PITT
5,0,0,0.32125362753868103,OLIN
5,0,0,0.3271961510181427,OLIN
5,1,1,0.6002144813537598,OLIN
5,1,1,0.6273974180221558,OLIN
5,1,0,0.32268592715263367,OHSU
5,1,0,0.3393373191356659,OHSU
5,1,1,0.5260031819343567,SDSU
5,1,1,0.8664642572402954,SDSU
5,0,0,0.32471922039985657,SDSU
5,0,1,0.7148246169090271,SDSU
5,0,0,0.45698049664497375,SDSU
5,0,1,0.571399450302124,SDSU
5,0,1,0.5298476815223694,SDSU
5,0,0,0.3227327764034271,SDSU
5,1,0,0.32527798414230347,TRINITY
5,1,1,0.5845499634742737,TRINITY
5,1,0,0.34161415696144104,TRINITY
5,0,0,0.40053123235702515,TRINITY
5,0,0,0.3231878876686096,TRINITY
5,0,0,0.3333585858345032,TRINITY
5,1,1,0.6054863929748535,UM_1
5,1,1,0.7335809469223022,UM_1
5,1,0,0.3231012225151062,UM_1
5,1,0,0.3238176703453064,UM_1
5,1,0,0.32690751552581787,UM_1
5,1,0,0.4879775941371918,UM_1
5,1,0,0.3263787031173706,UM_1
5,1,1,0.5939469933509827,UM_1
5,1,0,0.3397265076637268,UM_1
5,0,0,0.323507696390152,UM_1
5,0,0,0.3478618264198303,UM_1
5,0,0,0.32540059089660645,UM_1
5,0,0,0.3228800892829895,UM_1
5,0,1,0.5457133650779724,UM_1
5,0,0,0.33457037806510925,UM_1
5,0,0,0.3230411112308502,UM_1
5,0,0,0.4275943636894226,UM_1
5,0,0,0.32366567850112915,UM_1
5,0,0,0.3262585699558258,UM_1
5,0,0,0.32415300607681274,UM_1
5,0,0,0.3224067986011505,UM_2
5,1,0,0.32532253861427307,UM_2
5,1,0,0.32833728194236755,UM_2
5,1,1,0.6266559958457947,UM_2
5,0,0,0.43271133303642273,UM_2
5,0,0,0.3261336088180542,UM_2
5,0,0,0.43064621090888977,UM_2
5,0,0,0.3832680881023407,UM_2
5,0,0,0.338029146194458,USM
5,0,0,0.3936189115047455,USM
5,0,0,0.37219175696372986,USM
5,0,0,0.3309885263442993,USM
5,0,0,0.3607617914676666,USM
5,0,0,0.3346630036830902,USM
5,0,0,0.41668882966041565,USM
5,1,0,0.3643227815628052,USM
5,1,0,0.4741706848144531,USM
5,1,1,0.7282302975654602,USM
5,1,0,0.34910476207733154,USM
5,1,0,0.3492012321949005,USM
5,1,0,0.33846044540405273,USM
5,1,1,0.5216287970542908,USM
5,1,0,0.3194504380226135,USM
5,1,1,0.6858233213424683,USM
5,0,1,0.6005302667617798,YALE
5,0,0,0.3205389976501465,YALE
5,0,0,0.40440112352371216,YALE
5,0,0,0.32399189472198486,YALE
5,0,0,0.3454279899597168,YALE
5,0,0,0.3205251395702362,YALE
5,0,1,0.5545317530632019,YALE
5,1,0,0.38237854838371277,YALE
5,1,1,0.5980117321014404,YALE
5,1,0,0.46094584465026855,YALE
5,1,0,0.3220272362232208,CMU
5,1,0,0.32104116678237915,CMU
5,0,0,0.2920990288257599,LEUVEN_1
5,1,0,0.3377905786037445,LEUVEN_1
5,1,0,0.3327929973602295,LEUVEN_1
5,1,0,0.3495788872241974,LEUVEN_1
5,0,0,0.3306408226490021,LEUVEN_1
5,0,0,0.44012385606765747,LEUVEN_1
5,0,0,0.47478699684143066,LEUVEN_1
5,0,0,0.34348562359809875,LEUVEN_2
5,0,1,0.5424796342849731,LEUVEN_2
5,0,0,0.3611181080341339,LEUVEN_2
5,0,1,0.5262448787689209,LEUVEN_2
5,1,1,0.5399765372276306,LEUVEN_2
5,1,0,0.36482080817222595,LEUVEN_2
5,0,0,0.33451423048973083,KKI
5,0,0,0.36404940485954285,KKI
5,0,0,0.42642295360565186,KKI
5,1,1,0.8589136004447937,KKI
5,1,1,0.7774932384490967,KKI
5,0,1,0.6271554231643677,KKI
5,0,1,0.7234996557235718,KKI
5,0,1,0.694800615310669,KKI
5,1,0,0.3608168363571167,NYU
5,1,0,0.4358375668525696,NYU
5,1,0,0.36583879590034485,NYU
5,1,1,0.8703209161758423,NYU
5,1,1,0.7568191885948181,NYU
5,1,0,0.39254817366600037,NYU
5,1,1,0.5660510659217834,NYU
5,1,1,0.6922374367713928,NYU
5,1,1,0.7243092060089111,NYU
5,1,1,0.5862656831741333,NYU
5,1,0,0.4270973205566406,NYU
5,1,1,0.7267917394638062,NYU
5,0,0,0.3472145199775696,NYU
5,0,0,0.338625967502594,NYU
5,0,0,0.34949105978012085,NYU
5,0,1,0.5473480224609375,NYU
5,0,0,0.31429457664489746,NYU
5,0,1,0.8754988312721252,NYU
5,0,1,0.5823203921318054,NYU
5,0,0,0.3231276273727417,NYU
5,0,0,0.3631269335746765,NYU
5,0,0,0.35618001222610474,NYU
5,0,0,0.35671186447143555,NYU
5,0,1,0.5688638687133789,NYU
5,0,0,0.32119840383529663,NYU
5,0,1,0.6980443596839905,NYU
5,0,0,0.4308284819126129,NYU
5,0,1,0.6326755881309509,NYU
5,0,0,0.32868126034736633,NYU
5,0,0,0.33471399545669556,NYU
5,1,0,0.4022628962993622,STANFORD
5,1,1,0.6593538522720337,STANFORD
5,1,1,0.813410222530365,UCLA_1
5,1,1,0.5465168356895447,UCLA_1
5,1,0,0.32167890667915344,UCLA_1
5,1,1,0.7680493593215942,UCLA_1
5,1,0,0.3301500678062439,UCLA_1
5,1,0,0.39686065912246704,UCLA_1
5,0,1,0.5340906977653503,UCLA_1
5,0,1,0.6175182461738586,UCLA_1
5,0,0,0.31185197830200195,UCLA_1
5,0,1,0.614794135093689,UCLA_1
5,0,0,0.3903787434101105,UCLA_1
5,0,1,0.5569627285003662,UCLA_1
5,0,0,0.33022287487983704,UCLA_1
5,1,0,0.3447355329990387,UCLA_2
5,1,0,0.32961946725845337,UCLA_2
5,1,1,0.6149737238883972,UCLA_2
5,1,0,0.40089306235313416,UCLA_2
5,0,1,0.6389203071594238,UCLA_2
5,0,0,0.32318374514579773,UCLA_2
5,1,1,0.546083927154541,MAX_MUN
5,1,1,0.6929141879081726,MAX_MUN
5,0,0,0.32152238488197327,MAX_MUN
5,0,0,0.32565900683403015,MAX_MUN
5,1,1,0.6487023234367371,MAX_MUN
5,0,1,0.6548503637313843,MAX_MUN
5,0,0,0.3612512946128845,MAX_MUN
5,0,0,0.48340675234794617,MAX_MUN
5,1,0,0.3239007890224457,CALTECH
5,0,0,0.3256140649318695,CALTECH
5,0,0,0.333964079618454,SBL
5,1,0,0.333107590675354,SBL
5,1,0,0.3399612009525299,SBL
5,1,1,0.6313311457633972,SBL
5,1,0,0.45207810401916504,MAX_MUN
